Row,Id,Collection,Type,Genus,Family,Year_Early,Year_Late,Year_Uncertainty,Country,City,Location_Uncertainty,Year_Range
1487,180364,10683/14558,Unknown,Unknown,Unknown,1766,1800,1,Unknown,Unknown,1,34
1488,180365,10683/14558,Unknown,Unknown,Unknown,1801,1900,1,Unknown,Unknown,1,99
1489,180366,10683/14558,Unknown,Unknown,Unknown,0,0,2,Unknown,Unknown,2,0
1490,180367,10683/14558,Bagpipe,Bagpipes,Wind,1868,1912,1,Scotland,Edinburgh,0,44
1491,180368,10683/14558,Unknown,Unknown,Unknown,1701,1800,1,Scotland,Edinburgh,0,99
1492,180369,10683/14558,Unknown,Unknown,Unknown,1766,1800,1,Unknown,Unknown,1,34
1493,180358,10683/14558,Tuba,Tubas,Wind,1885,1885,0,England,London,0,0
1494,180360,10683/14558,Natural trumpet,Trumpets,Wind,0,0,2,Scotland,Edinburgh,0,0
1495,180373,10683/14558,Bagpipe,Bagpipes,Wind,1901,2000,1,Unknown,Unknown,0,99
1496,180374,10683/14558,Unknown,Unknown,Unknown,1845,1855,1,Scotland,Glasgow,0,10
1497,180375,10683/14558,Unknown,Unknown,Unknown,1801,1835,1,Scotland,Edinburgh,0,34
1498,180377,10683/14558,Unknown,Unknown,Unknown,1801,1900,1,Unknown,Unknown,1,99
1499,180378,10683/14558,Unknown,Unknown,Unknown,1801,1835,1,England,London,0,34
1500,180379,10683/14558,Unknown,Unknown,Unknown,1801,1835,1,Unknown,Unknown,1,34
1501,180381,10683/14558,Unknown,Unknown,Unknown,1901,1935,1,Scotland,Aberfeldy,0,34
1502,180371,10683/14558,Bass trombone,Trombones,Wind,0,0,2,England,Unknown,0,0
1503,180372,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,England,London,0,0
1504,180383,10683/14558,Unknown,Unknown,Unknown,1845,1855,1,Scotland,Breadalbane,0,10
1505,180384,10683/14558,Unknown,Unknown,Unknown,1805,1815,1,Scotland,Glasgow,0,10
1506,180388,10683/14558,Unknown,Unknown,Unknown,0,0,2,Unknown,Unknown,2,0
1507,180389,10683/14558,Unknown,Unknown,Unknown,1925,1935,1,Scotland,Glasgow,0,10
1508,180390,10683/14558,Unknown,Unknown,Unknown,1801,1835,1,Unknown,Unknown,1,34
1509,180391,10683/14558,Unknown,Unknown,Unknown,1801,1900,1,Unknown,Unknown,2,99
1510,180392,10683/14558,Unknown,Unknown,Unknown,1845,1855,1,Scotland,Edinburgh,0,10
1511,180394,10683/14558,Unknown,Unknown,Unknown,1801,1835,1,Republic of Ireland,Dublin,0,34
1512,180395,10683/14558,Unknown,Unknown,Unknown,1801,1900,1,Scotland,Edinburgh,0,99
1513,180396,10683/14558,Unknown,Unknown,Unknown,1815,1825,1,Scotland,Edinburgh,0,10
1514,180385,10683/14558,Bassoon,Bassoons,Wind,1815,1825,1,Unknown,Unknown,0,10
1515,180386,10683/14558,Bassoon,Bassoons,Wind,1824,1824,0,France,Paris,0,0
1516,180398,10683/14558,Unknown,Unknown,Unknown,1954,1964,1,Unknown,Unknown,1,10
1517,180399,10683/14558,Bassoon,Bassoons,Wind,0,0,2,Unknown,Unknown,2,0
1518,180400,10683/14558,Unknown,Unknown,Unknown,1701,1800,1,Unknown,Unknown,1,99
1519,180402,10683/14558,Unknown,Unknown,Unknown,1885,1895,1,Scotland,Aberfeldy,0,10
1520,180406,10683/14558,Unknown,Unknown,Unknown,1820,1830,1,England,London,0,10
1521,180401,10683/14558,Alto fagotto,Bassoons,Wind,1825,1835,1,England,London,0,10
1522,180403,10683/14558,Caledonica,Bassoons,Wind,1825,1825,0,Unknown,Unknown,0,0
1523,180420,10683/14558,Unknown,Unknown,Unknown,0,0,2,England,London,0,0
1524,180424,10683/14558,Unknown,Unknown,Unknown,0,0,2,Unknown,Unknown,2,0
1525,180426,10683/14558,Bagpipe,Bagpipes,Wind,1870,1880,1,Scotland,Edinburgh,0,10
1526,180412,10683/14558,Piccolo flute,Flutes,Wind,1864,1930,1,England,London,0,66
1527,180413,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Scotland,Edinburgh,0,0
1528,180431,10683/14558,Unknown,Unknown,Unknown,1895,1905,1,Scotland,Dundee,0,10
1529,180427,10683/14558,Concertina,Accordions,Wind,0,0,2,Unknown,Unknown,2,0
1530,180428,10683/14558,Alto saxophone,Saxophones,Wind,1930,1940,1,England,Unknown,0,10
1531,180441,10683/14558,Unknown,Unknown,Unknown,0,0,2,Unknown,Unknown,2,0
1532,180442,10683/14558,Ukulele,Guitars,Strings,1934,1968,1,Spain,Barcelona,0,34
1533,180443,10683/14558,Bass drum,Drums,Percussion,1797,1808,1,Great Britain,Unknown,0,11
1534,180445,10683/14558,Unknown,Unknown,Unknown,0,0,2,Unknown,Unknown,2,0
1535,180451,10683/14558,Unknown,Unknown,Unknown,0,0,2,Unknown,Unknown,2,0
1536,180439,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,1934,1968,1,Unknown,Unknown,2,34
1537,180440,10683/14558,Unknown,Beaters,Beaters,1850,1860,1,Unknown,Unknown,1,10
1538,180458,10683/14558,Clarinet,Clarinets,Wind,1822,1832,1,United States of America,Lyons,0,10
1539,180457,10683/14558,Valve trumpet,Trumpets,Wind,1930,1940,1,Unknown,Unknown,1,10
1540,180459,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,England,Luton,0,0
1541,180483,10683/14558,Unknown,Unknown,Unknown,0,0,2,Unknown,Unknown,2,0
1542,180475,10683/14558,Clarinet,Clarinets,Wind,1875,1885,1,England,London,0,10
1543,180476,10683/14558,Clarinet,Clarinets,Wind,0,0,2,Unknown,Unknown,1,0
1544,180497,10683/14558,Valve trumpet,Trumpets,Wind,1855,1865,1,England,London,0,10
1545,180492,10683/14558,Clarinet,Clarinets,Wind,1895,1905,1,England,London,0,10
1546,180493,10683/14558,Clarinet,Clarinets,Wind,1860,1870,1,Belgium,Brussels,0,10
1547,180494,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Unknown,Unknown,1,0
1548,180495,10683/14558,Clarinet,Clarinets,Wind,1930,1930,0,France,Paris,0,0
1549,180496,10683/14558,Cornett,Cornetts,Wind,0,0,2,Unknown,Unknown,2,0
1550,180498,10683/14558,Valve horn,Horns,Wind,1870,1880,1,Germany,Unknown,0,10
1551,180502,10683/14558,Clarinet,Clarinets,Wind,1825,1835,1,England,London,0,10
1552,180503,10683/14558,Clarinet,Clarinets,Wind,1825,1835,1,England,London,0,10
1553,180504,10683/14558,Clarinet,Clarinets,Wind,1825,1835,1,England,London,0,10
1554,180505,10683/14558,Piccolo flute,Flutes,Wind,1866,1900,1,Unknown,Unknown,2,34
1555,180506,10683/14558,Bassoon,Bassoons,Wind,1785,1795,1,England,London,0,10
1556,180507,10683/14558,Bassoon,Bassoons,Wind,1900,1910,1,England,London,0,10
1557,180508,10683/14558,Bassoon,Bassoons,Wind,0,0,2,England,London,0,0
1558,180509,10683/14558,Dital harp,Harps,Strings,0,0,2,England,London,0,0
1559,180510,10683/14558,Unknown,Unknown,Unknown,0,0,2,Unknown,Unknown,2,0
1560,180511,10683/14558,Arched harp,Harps,Strings,0,0,2,Unknown,Unknown,0,0
1561,180512,10683/14558,Dital harp,Harps,Strings,1825,1835,1,France,Paris,0,10
1562,180513,10683/14558,Zither,Zithers,Strings,0,0,2,Germany,Unknown,0,0
1563,180514,10683/14558,Molo,Lutes,Strings,0,0,2,Unknown,Unknown,0,0
1564,180515,10683/14558,Zither,Zithers,Strings,0,0,2,Unknown,Unknown,1,0
1565,180516,10683/14558,Clarinet,Clarinets,Wind,1905,1915,1,France,Paris,0,10
1566,180517,10683/14558,Clarinet,Clarinets,Wind,1845,1855,1,Unknown,Unknown,2,10
1567,180518,10683/14558,Clarinet,Clarinets,Wind,1918,1928,1,France,Paris,0,10
1568,180519,10683/14558,Ballad horn,Saxhorns,Wind,0,0,2,England,London,0,0
1569,180520,10683/14558,Valve trumpet,Trumpets,Wind,1895,1905,1,Unknown,Unknown,1,10
1570,180522,10683/14558,Alto saxhorn,Saxhorns,Wind,1846,1851,1,Unknown,Unknown,1,5
1571,180523,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,England,London,0,0
1572,180524,10683/14558,Valve trumpet,Trumpets,Wind,1928,1929,1,England,London,0,1
1573,180525,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,1934,1968,1,England,London,0,34
1574,180526,10683/14558,Bass horn,Serpents,Wind,1825,1835,1,England,London,0,10
1575,180530,10683/14558,Althorn,Saxhorns,Wind,0,0,2,Germany,Unknown,0,0
1576,180531,10683/14558,Valve trumpet,Trumpets,Wind,0,0,2,England,London,0,0
1577,180534,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,England,London,0,0
1578,180535,10683/14558,Flugelhorn,Flugelhorns,Wind,1939,1939,0,Unknown,Unknown,0,0
1579,180539,10683/14558,Unknown,Unknown,Unknown,0,0,2,England,Unknown,0,0
1580,180541,10683/14558,Unknown,Unknown,Unknown,0,0,2,Unknown,Unknown,2,0
1581,180536,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,1934,1968,1,Unknown,Unknown,2,34
1582,180537,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Unknown,Unknown,2,0
1583,180547,10683/14558,Transverse flute,Flutes,Wind,1845,1882,1,England,London,0,37
1584,180548,10683/14558,Flageolet,Flutes,Wind,1970,1980,1,Yugoslavia,Unknown,0,10
1585,180549,10683/14558,Keyed bugle,Bugles,Wind,1825,1825,0,Scotland,Edinburgh,0,0
1586,180552,10683/14558,Bagpipe,Bagpipes,Wind,1766,1800,1,Unknown,Unknown,2,34
1587,180550,10683/14558,Bugle,Bugles,Wind,1875,1885,1,Scotland,Edinburgh,0,10
1588,180551,10683/14558,Alto saxhorn,Saxhorns,Wind,1885,1895,1,England,London,0,10
1589,180554,10683/14558,Bagpipe,Bagpipes,Wind,1801,1900,1,Unknown,Unknown,2,99
1590,180564,10683/14558,Bagpipe,Bagpipes,Wind,1845,1855,1,England,North Shields,0,10
1591,180553,10683/14558,Ophicleide,Ophicleides,Wind,1850,1860,1,Unknown,Unknown,1,10
1592,180555,10683/14558,Serpent,Serpents,Wind,1810,1820,1,Scotland,Glasgow,0,10
1593,180570,10683/14558,Unknown,Unknown,Unknown,0,0,2,Unknown,Unknown,1,0
1594,180572,10683/14558,Dulcimer,Zithers,Strings,1934,1968,1,Unknown,Unknown,1,34
1595,180574,10683/14558,Unknown,Unknown,Unknown,0,0,2,Unknown,Unknown,2,0
1596,180575,10683/14558,Unknown,Unknown,Unknown,0,0,2,Unknown,Unknown,2,0
1597,180576,10683/14558,Unknown,Beaters,Beaters,0,0,2,England,Unknown,0,0
1598,180577,10683/14558,Unknown,Beaters,Beaters,0,0,2,United States of America,Unknown,0,0
1599,180579,10683/14558,Cymbals,Cymbals,Percussion,1920,1930,1,Unknown,Unknown,2,10
1600,180568,10683/14558,Cowbell,Bells,Percussion,0,0,2,Unknown,Unknown,2,0
1601,180569,10683/14558,Unknown,Unknown,Unknown,0,0,2,France,Paris,0,0
1602,180580,10683/14558,Unknown,Unknown,Unknown,1955,1965,1,England,Unknown,0,10
1603,180581,10683/14558,Unknown,Unknown,Unknown,1925,1935,1,Unknown,Unknown,2,10
1604,180582,10683/14558,Ndere,Flutes,Wind,0,0,2,Unknown,Unknown,2,0
1605,180583,10683/14558,Ngoma,Drums,Percussion,1975,1985,1,Unknown,Unknown,0,10
1606,180584,10683/14558,Tenor trombone,Trombones,Wind,1934,1968,1,Germany,Unknown,0,34
1607,180593,10683/14558,Natural trumpet,Trumpets,Wind,1818,1818,0,Czech Republic,Prague,0,0
1608,180594,10683/14558,Unknown,Unknown,Unknown,0,0,2,Unknown,Unknown,1,0
1609,180590,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,France,Paris,0,0
1610,180591,10683/14558,Bass drum,Drums,Percussion,1934,1968,1,Great Britain,Unknown,0,34
1611,180595,10683/14558,Natural trumpet,Trumpets,Wind,1818,1818,0,Czech Republic,Prague,0,0
1612,180596,10683/14558,Ngoma,Drums,Percussion,1975,1985,1,Unknown,Unknown,0,10
1613,180597,10683/14558,Bombardon,Tubas,Wind,1833,1867,1,Unknown,Unknown,1,34
1614,180598,10683/14558,Contrabass saxhorn,Saxhorns,Wind,1855,1865,1,France,Marseille,0,10
1615,180599,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Unknown,Unknown,1,0
1616,180600,10683/14558,Unknown,Unknown,Unknown,0,0,2,Unknown,Unknown,2,0
1617,180601,10683/14558,Clarinet,Clarinets,Wind,1915,1925,1,England,London,0,10
1618,180602,10683/14558,Oboe,Oboes,Wind,1855,1865,1,Germany,Unknown,0,10
1619,180603,10683/14558,Oboe,Oboes,Wind,1955,1965,1,France,Paris,0,10
1620,180604,10683/14558,Flute,Flutes,Wind,0,0,2,Unknown,Unknown,2,0
1621,180605,10683/14558,Piccolo flute,Flutes,Wind,1866,1900,1,Unknown,Unknown,2,34
1622,180606,10683/14558,Oboe,Oboes,Wind,1807,1807,0,Germany,Dresden,0,0
1623,180607,10683/14558,Unknown,Unknown,Unknown,0,0,2,Unknown,Unknown,2,0
1624,180608,10683/14558,Duct flute,Flutes,Wind,0,0,2,Unknown,Unknown,2,0
1625,180609,10683/14558,Unknown,Unknown,Unknown,0,0,2,Unknown,Unknown,1,0
1626,180610,10683/14558,Valve trumpet,Trumpets,Wind,0,0,2,Unknown,Unknown,0,0
1627,180611,10683/14558,Duct flute,Flutes,Wind,0,0,2,Unknown,Unknown,2,0
1628,180612,10683/14558,Clarinet,Clarinets,Wind,1895,1905,1,Unknown,Unknown,2,10
1629,180613,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Germany,Unknown,0,0
1630,180614,10683/14558,Duct flute,Flutes,Wind,0,0,2,Unknown,Unknown,2,0
1631,180615,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Unknown,Unknown,2,0
1632,180616,10683/14558,Contrabass trombone,Trombones,Wind,1875,1885,1,Czech Republic,Prague,0,10
1633,180617,10683/14558,Arched harp,Harps,Strings,0,0,2,Unknown,Unknown,2,0
1634,180618,10683/14558,Duct flute,Flutes,Wind,0,0,2,Unknown,Unknown,2,0
1635,180619,10683/14558,Tuba,Tubas,Wind,1905,1915,1,Austria,Vienna,0,10
1636,180620,10683/14558,Soprano saxophone,Saxophones,Wind,1930,1940,1,France,Paris,0,10
1637,180621,10683/14558,Notched flute,Flutes,Wind,0,0,2,Unknown,Unknown,2,0
1638,180622,10683/14558,Soprano trombone,Trombones,Wind,1950,1960,1,Unknown,Unknown,2,10
1639,180624,10683/14558,Unknown,Unknown,Unknown,0,0,2,Unknown,Unknown,2,0
1640,180623,10683/14558,Clarinet,Clarinets,Wind,0,0,2,England,London,0,0
1641,180625,10683/14558,Duct flute,Flutes,Wind,0,0,2,Unknown,Unknown,2,0
1642,180630,10683/14558,Unknown,Unknown,Unknown,0,0,2,Unknown,Unknown,2,0
1643,180626,10683/14558,Valve trumpet,Trumpets,Wind,1930,1940,1,Unknown,Unknown,0,10
1644,180632,10683/14558,Notched flute,Flutes,Wind,0,0,2,Unknown,Unknown,2,0
1645,180636,10683/14558,End blown flute,Flutes,Wind,0,0,2,Unknown,Unknown,2,0
1646,180639,10683/14558,End blown flute,Flutes,Wind,0,0,2,Unknown,Unknown,2,0
1647,180631,10683/14558,Bugle,Bugles,Wind,0,0,2,England,London,0,0
1648,180633,10683/14558,Bugle,Bugles,Wind,1975,1985,1,Spain,Unknown,0,10
1649,180644,10683/14558,Unknown,Unknown,Unknown,0,0,2,Unknown,Unknown,2,0
1650,180641,10683/14558,Guitar,Guitars,Strings,1820,1830,1,Unknown,Unknown,0,10
1651,180642,10683/14558,Cornet,Cornets,Wind,0,0,2,France,Paris,0,0
1652,180648,10683/14558,Shawm,Oboes,Wind,0,0,2,Unknown,Unknown,2,0
1653,180652,10683/14558,End blown flute,Flutes,Wind,0,0,2,Unknown,Unknown,2,0
1654,180647,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Unknown,Unknown,1,0
1655,180649,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,1866,1900,1,Unknown,Unknown,2,34
1656,180654,10683/14558,End blown flute,Flutes,Wind,0,0,2,Unknown,Unknown,2,0
1657,180655,10683/14558,Helicon,Tubas,Wind,1908,1918,1,United States of America,Elkhart,0,10
1658,180656,10683/14558,Bugle,Bugles,Wind,1965,1975,1,Canada,Toronto,0,10
1659,180657,10683/14558,Bersag horn,Bugles,Wind,0,0,2,Italy,Milan,0,0
1660,180658,10683/14558,Whistle,Flutes,Wind,0,0,2,Unknown,Unknown,2,0
1661,180659,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Unknown,Unknown,1,0
1662,180660,10683/14558,Natural trumpet,Trumpets,Wind,1801,1835,1,Unknown,Unknown,1,34
1663,180661,10683/14558,Whistle,Flutes,Wind,0,0,2,Unknown,Unknown,2,0
1664,180663,10683/14558,Chalumeau,Oboes,Wind,0,0,2,Unknown,Unknown,2,0
1665,180664,10683/14558,Practice chanter,Oboes,Wind,0,0,2,Scotland,Edinburgh,0,0
1666,180662,10683/14558,Flugelhorn,Flugelhorns,Wind,1927,1937,1,United States of America,Cleveland,0,10
1667,180665,10683/14558,Soprano flugelhorn,Flugelhorns,Wind,1866,1900,1,France,Paris,0,34
1668,180668,10683/14558,Tenor trombone,Trombones,Wind,1970,1971,1,England,London,0,1
1669,180669,10683/14558,Guitar,Guitars,Strings,1833,1867,1,England,London,0,34
1670,180676,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Unknown,Unknown,1,0
1671,180677,10683/14558,Bass trumpet,Trumpets,Wind,1895,1905,1,Unknown,Unknown,0,10
1672,180693,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,England,Unknown,0,0
1673,180692,10683/14558,Flute,Flutes,Wind,0,0,2,Unknown,Unknown,2,0
1674,180694,10683/14558,Flute,Flutes,Wind,0,0,2,Unknown,Unknown,2,0
1675,180695,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,England,London,0,0
1676,180696,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Unknown,Unknown,1,0
1677,180697,10683/14558,Bersag horn,Bugles,Wind,0,0,2,Italy,Milan,0,0
1678,180698,10683/14558,Tenor trombone,Trombones,Wind,1958,1958,0,England,London,0,0
1679,180699,10683/14558,Unknown,Unknown,Unknown,0,0,2,England,London,0,0
1680,180700,10683/14558,Flute,Flutes,Wind,0,0,2,Unknown,Unknown,2,0
1681,180702,10683/14558,Chalumeau,Oboes,Wind,0,0,2,Unknown,Unknown,2,0
1682,180701,10683/14558,Guitar,Guitars,Strings,0,0,2,Austria,Vienna,0,0
1683,180703,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,England,Unknown,0,0
1684,180704,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Unknown,Unknown,1,0
1685,180705,10683/14558,Clarinet,Clarinets,Wind,1765,1775,1,England,London,0,10
1686,180706,10683/14558,Chalumeau,Oboes,Wind,0,0,2,Unknown,Unknown,2,0
1687,180707,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,England,London,0,0
1688,180709,10683/14558,Chalumeau double,Oboes,Wind,0,0,2,Unknown,Unknown,2,0
1689,180710,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,England,Unknown,0,0
1690,180711,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Unknown,Unknown,1,0
1691,180712,10683/14558,Chalumeau double,Oboes,Wind,0,0,2,Unknown,Unknown,2,0
1692,180713,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,England,London,0,0
1693,180715,10683/14558,Chalumeau double,Oboes,Wind,0,0,2,Unknown,Unknown,2,0
1694,180714,10683/14558,Hunting horn,Hunting horns,Wind,1855,1865,1,Belgium,Unknown,0,10
1695,180716,10683/14558,Horn,Horns,Wind,0,0,2,Unknown,Unknown,2,0
1696,180717,10683/14558,Raft zither,Zithers,Strings,0,0,2,Unknown,Unknown,2,0
1697,180718,10683/14558,Damaru,Drums,Percussion,1901,1935,1,Unknown,Unknown,1,34
1698,180719,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Unknown,Unknown,1,0
1699,180720,10683/14558,Raft zither,Zithers,Strings,0,0,2,Unknown,Unknown,2,0
1700,180723,10683/14558,Flute,Flutes,Wind,0,0,2,Unknown,Unknown,2,0
1701,180724,10683/14558,Flugelhorn,Flugelhorns,Wind,1901,2000,1,Unknown,Unknown,0,99
1702,180725,10683/14558,Flute,Flutes,Wind,0,0,2,Unknown,Unknown,2,0
1703,180726,10683/14558,Kettledrum,Kettledrums,Percussion,1845,1855,1,England,Aldershot,0,10
1704,180728,10683/14558,Unknown,Unknown,Unknown,0,0,2,Unknown,Unknown,2,0
1705,180729,10683/14558,Unknown,Beaters,Beaters,1960,1970,1,Unknown,Unknown,2,10
1706,180731,10683/14558,Unknown,Unknown,Unknown,0,0,2,Unknown,Unknown,2,0
1707,180730,10683/14558,Kettledrum,Kettledrums,Percussion,1870,1880,1,England,Aldershot,0,10
1708,180732,10683/14558,Unknown,Unknown,Unknown,0,0,2,Unknown,Unknown,2,0
1709,180733,10683/14558,Unknown,Unknown,Unknown,0,0,2,Unknown,Unknown,2,0
1710,180734,10683/14558,Unknown,Unknown,Unknown,0,0,2,Unknown,Unknown,2,0
1711,180735,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,France,Paris,0,0
1712,180736,10683/14558,Baritone sudrophone,Tubas,Wind,0,0,2,France,Paris,0,0
1713,180738,10683/14558,Valve trumpet,Trumpets,Wind,0,0,2,Unknown,Unknown,2,0
1714,180739,10683/14558,Clarinet,Clarinets,Wind,1855,1865,1,England,London,0,10
1715,180740,10683/14558,Kettledrum,Kettledrums,Percussion,1925,1935,1,England,Unknown,0,10
1716,180743,10683/14558,Bass drum,Drums,Percussion,1925,1935,1,Unknown,Unknown,2,10
1717,180744,10683/14558,Unknown,Beaters,Beaters,1934,1968,1,Unknown,Unknown,2,34
1718,180741,10683/14558,Kettledrum,Kettledrums,Percussion,1925,1935,1,England,Unknown,0,10
1719,180742,10683/14558,Unknown,Beaters,Beaters,0,0,2,England,Cheam,0,0
1720,180745,10683/14558,Unknown,Unknown,Unknown,0,0,2,Unknown,Unknown,2,0
1721,180746,10683/14558,Unknown,Beaters,Beaters,0,0,2,Unknown,Unknown,2,0
1722,180747,10683/14558,Unknown,Unknown,Unknown,1925,1935,1,England,Unknown,0,10
1723,180748,10683/14558,Piccolo flute,Flutes,Wind,0,0,2,Unknown,Unknown,2,0
1724,180750,10683/14558,Piccolo flute,Flutes,Wind,0,0,2,Unknown,Unknown,2,0
1725,180751,10683/14558,Clarinet,Clarinets,Wind,1812,1822,1,England,London,0,10
1726,180753,10683/14558,Unknown,Unknown,Unknown,0,0,2,Unknown,Unknown,2,0
1727,180754,10683/14558,Piccolo flute,Flutes,Wind,0,0,2,Unknown,Unknown,2,0
1728,180756,10683/14558,Piccolo flute,Flutes,Wind,0,0,2,Unknown,Unknown,2,0
1729,180757,10683/14558,Kettledrum,Kettledrums,Percussion,1923,1926,1,United States of America,Elkhart,0,3
1730,180761,10683/14558,Piccolo flute,Flutes,Wind,0,0,2,Unknown,Unknown,2,0
1731,180762,10683/14558,Bass saxhorn,Saxhorns,Wind,1855,1865,1,France,Paris,0,10
1732,180763,10683/14558,Piccolo flute,Flutes,Wind,0,0,2,Unknown,Unknown,2,0
1733,180764,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,France,Paris,0,0
1734,180766,10683/14558,Piccolo flute,Flutes,Wind,0,0,2,Unknown,Unknown,2,0
1735,180779,10683/14558,Violin,Violins,Strings,0,0,2,Unknown,Unknown,0,0
1736,180780,10683/14558,Kettledrum,Kettledrums,Percussion,0,0,2,United States of America,Unknown,0,0
1737,180782,10683/14558,Kettledrum,Kettledrums,Percussion,0,0,2,Great Britain,Unknown,0,0
1738,180783,10683/14558,Kettledrum,Kettledrums,Percussion,0,0,2,Great Britain,Unknown,0,0
1739,180784,10683/14558,Unknown,Unknown,Unknown,0,0,2,Unknown,Unknown,2,0
1740,180785,10683/14558,Kettledrum,Kettledrums,Percussion,0,0,2,Great Britain,Unknown,0,0
1741,180788,10683/14558,Unknown,Unknown,Unknown,0,0,2,Unknown,Unknown,2,0
1742,180790,10683/14558,Unknown,Unknown,Unknown,0,0,2,Unknown,Unknown,2,0
1743,180791,10683/14558,Unknown,Unknown,Unknown,0,0,2,Unknown,Unknown,2,0
1744,180786,10683/14558,Bass drum,Drums,Percussion,1925,1935,1,Unknown,Unknown,1,10
1745,180795,10683/14558,Euphonium,Tubas,Wind,1855,1865,1,France,Paris,0,10
1746,180796,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Unknown,Unknown,0,0
1747,180797,10683/14558,Piccolo flute,Flutes,Wind,1901,1935,1,Unknown,Unknown,2,34
1748,180799,10683/14558,Cornet,Cornets,Wind,1911,1911,0,England,London,0,0
1749,180800,10683/14558,Valve trumpet,Trumpets,Wind,0,0,2,Unknown,Unknown,0,0
1750,180807,10683/14558,Unknown,Unknown,Unknown,0,0,2,Unknown,Unknown,2,0
1751,180802,10683/14558,Coach horn,Hunting horns,Wind,1866,1900,1,England,London,0,34
1752,180803,10683/14558,Conch shell trumpet,Trumpets,Wind,1970,1980,1,Unknown,Unknown,2,10
1753,180811,10683/14558,Unknown,Unknown,Unknown,1955,1965,1,England,London,0,10
1754,180812,10683/14558,Side-blown horns,Horns,Wind,0,0,2,Unknown,Unknown,1,0
1755,180813,10683/14558,End blown horn,Horns,Wind,1970,1980,1,Unknown,Unknown,1,10
1756,180816,10683/14558,Unknown,Unknown,Unknown,0,0,2,Germany,Unknown,0,0
1757,180815,10683/14558,End blown horn,Horns,Wind,0,0,2,Unknown,Unknown,1,0
1758,180818,10683/14558,Bass drum,Drums,Percussion,1930,1933,1,Unknown,Unknown,2,3
1759,180819,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Germany,Unknown,0,0
1760,180820,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,England,Luton,0,0
1761,180821,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Unknown,Unknown,2,0
1762,180822,10683/14558,Soprano trombone,Trombones,Wind,1925,1935,1,Unknown,Unknown,2,10
